"","4.1pa","3.3Bz","1.3Bx","1.3By","4.1Bx","3.3Bx","1.3Bz","3.3By","4.1By","4.1Bz","4.2Bx","5.1Bz","5.2Bx","5.1By","1.3pa","4.3Bz","6.2By","5.1Bx","4.2By","3.3pa","4.2Bz","4.3Bx","8.1By","5.2Bz","5.3Bz","7.1By","6.3Bx","4.3pa","5.1pa","5.3Bx","6.2Bx","4.2pa","4.3By","6.2Bz","7.1Bz","6.1By","6.3Bz","5.3pa","7.1pa","6.3pa","6.1pa","6.1Bz","5.3By","6.1Bx","8.3pa","9.2Bx","8.3By","8.3Bx","10.1Bz","9.1Bz","8.2By","7.1Bx","8.1Bz","8.1Bx","6.2pa","10.1By","9.2By","8.3Bz","11.1Bx","10.2Bx","9.2Bz","9.1pa","9.2pa","10.1pa","10.1Bx","8.1pa","12.2pa","11.2By","11.2pa","11.1Bz","11.2Bx","11.1By","10.2By","12.1Bx","11.1pa","10.2Bz","12.1Bz","13.1Bx","12.2By","12.1pa","12.2Bz","12.2Bx","13.1By","12.3By","12.3Bz","14.1pa","12.1By","10.2pa","15.3Bx","15.2pa","15.3pa","14.1By","15.1Bz","14.1Bz","11.2Bz","13.1Bz","15.1pa","12.3pa","12.3Bx","15.3Bz","15.3By","15.2By","15.2Bx","15.1Bx","16.1Bx","16.2pa","16.1By","13.1pa","15.2Bz","14.1Bx","16.2Bx","16.3By","16.2Bz","16.3Bx","17.1pa","17.2Bx","17.1Bx","17.1By","16.3Bz","16.1Bz","16.1pa","18.2Bx","17.3pa","17.3By","17.3Bz","17.2pa","18.1By","16.2By","16.3pa","17.1Bz","17.2Bz","17.2By","18.3By","19.2Bx","19.3Bx","19.1Bz","18.3Bz","18.2By","18.2Bz","19.1By","17.3Bx","18.1Bz","19.1Bx","19.2By","20.1By","19.2Bz","19.2pa","18.2pa","19.3pa","19.3Bz","20.2Bx","19.1pa","18.1pa","18.1Bx","20.2By","22.2Bx","22.2pa","22.2Bz","20.3Bz","19.3By","20.1Bz","20.2Bz","20.3By","18.3pa","18.3Bx","24.2pa","23.2By","23.2Bx","22.3By","22.3Bz","22.3Bx","20.3Bx","23.1By","20.1Bx","20.1pa","20.2pa","24.2Bz","23.2Bz","23.1Bx","24.2By","23.2pa","23.1Bz","22.3pa","22.2By","24.1By","24.1Bx","20.3pa","26.1By","25.2Bz","26.1Bz","26.1pa","23.1pa","25.2Bx","25.1Bz","24.2Bx","24.1Bz","25.1Bx","24.1pa","27.2By","27.1Bx","26.2Bz","25.2By","26.1Bx","26.2Bx","27.1By","26.2pa","27.1Bz","26.2By","25.1By","25.2pa","27.1pa","27.2Bx","27.2Bz","27.2pa","25.1pa"
"884.623052",2601.722,348234.28,627844.92,322859.658,1874605.514,406866.584,706422.742,346147.266,1587260.62,1360838.776,872418.328,68335.136,314528.348,296375.868,587996.524,45581.108,452805.986,410438.088,1170218.118,576677.45,1252693.438,328318.544,26403.264,148788.978,616189.8,99762.346,482607.658,448679.184,224712.93,371328.214,775355.742,391915.258,801372.046,300005.428,307158.274,506705.524,69331.694,467497.094,340544.692,355274.858,1172019.084,1191829.528,170447.758,1453109.412,365627.892,40343.798,486988.712,1009228.194,87776.038,122072.118,642922.14,148997.812,1452763.508,1483838.782,992756.748,571808.566,396850.042,178641.86,491697.898,226931.428,216171.646,617322.928,1038445.014,146428.154,1073444.594,1190942.172,2147.708,447937.89,379070.444,164513.648,321708.702,62243.256,327186.128,117347.354,284136.854,544155.222,100667.828,4851.214,106740.568,396441.834,456397.742,305778.366,540982.246,412542.308,259041.856,114883.468,403488.352,832392.272,191989.718,324565.286,64749.962,434046.608,70620.508,319325.1,594339.952,271195.728,342920.908,579081.786,227297.504,139728.718,245858.274,130882.87,347660.354,466206.9,97897.086,298398,148282.612,234618.75,417373.344,270255.498,332670.748,189606.308,141938.072,220867.034,128566.838,128215.17,445182.648,615253.816,542734.172,201842.146,281083.002,168817.378,95132.924,71067.892,240946.56,198757.802,191044.18,453256.884,178217.042,653943.066,299949.192,433588.184,272854.364,448180.152,197945.274,226314.958,392572.528,697388.694,183950.848,402707.068,163609.184,255849.856,310474.974,345443.836,185983.218,397586.474,276515.584,423555.054,31557.554,334378.924,484502.218,767243.718,388796.7,584038.286,1057912.018,21347.116,205391.384,112401.742,317171.17,287492.094,1163508.14,785095.756,1090953.338,632034.046,934018.784,2194.432,26009.462,196451.652,82071.442,362571.412,306250.02,539464.568,170841.868,685870.14,582523.7,331889.29,38105.562,318321.3,199990.916,577457.874,18584.332,192518.454,275660.616,258932.784,632810.954,28978.63,391743.566,127838.36,83783.94,58652.468,51036.89,351084.86,43567.71,202345.512,480739.742,237664.902,117561.818,122435.51,3738.798,47683.148,220143.028,246202.038,92177.62,42341.872,61953.724,223567.088,51980.488,214092.834,338333.142,40346.996,17538.414,107013.178,190316.59,53866.052,773567.196
"178.1895066",3472.834,92783.854,609000.294,58577.89,247323.64,88569.764,134664.774,90705.952,191854.14,746779.036,450431.4,47472.744,132076.674,59520.244,549397.776,71521.422,139509.116,30362.102,475583.068,316890.828,217082.606,62721.208,3177.368,1355882.296,620477.786,60458.696,686525.482,207407.906,620297.79,813947.742,145238.278,699110.56,144040.428,648004.53,76724.276,29595.952,685875.98,306347.622,72885.918,394069.252,62907.58,111152.106,673399.652,98513.934,932.91,118967.068,80612.666,42471.308,334114.946,293770.4,100907.374,93038.284,629846.864,535776.806,85706.046,344704.364,83888.672,57406.158,4897.7,607644.098,64477.936,690605.332,68733.17,40227.906,76908.794,563082.994,4161.774,5918.694,7121.098,5927.906,0,2357.346,665863.01,5075.884,6286.392,509439.65,0,6387.336,3890.42,1155.168,1590.492,2288.934,22417.34,16587.784,3939.634,4817.41,5091.02,619377.448,18698.362,1543.304,20723.838,2825.29,2545.106,3263.348,4908.608,10068.442,6328.734,5646.242,8500.956,3414.464,4429.892,11231.118,2131.62,3503.398,28705.298,32427.118,2399.982,20103.544,3753.918,8175.074,2504.596,3685.54,0,2859.012,5111.29,23979.438,35415.66,3801.284,15769.302,0,19364.478,44982.116,7377.908,2946.42,1658.996,29670.128,2084.674,24443.526,2914.776,23101.958,0,23339.98,3760.978,6807.976,18290.532,6217.348,2325.024,33465.056,25631.872,8490.314,1008.904,1910.952,20700.914,18389.59,20739.51,22441.022,2970.944,21628.394,4201.656,22309.356,16998.44,1474.69,1550.902,21461.372,1843.392,2602.234,25572.062,24703.774,16723.404,24047.114,22250.056,19661.54,13138.842,14088.522,15052.2,2842.522,0,2632.066,4705.466,6612.316,5453.734,5876.63,19128.104,13690.42,3007.492,18315.036,31199.34,61625.85,18637.574,1620.648,18831.182,18334.97,19625.378,0,6854.06,4670.038,3142.012,2464.272,22300.058,0,2434.07,18147.488,31412.748,4345.834,1701.336,19498.166,7385.836,1813.196,57046.812,36682.102,4592.978,21802.468,2280.384,32561.548,31326.02,34555.884,25630.764,33672.92,5962.572,40036.386,30634.958,30057.44,35224.456,31672.684,4560.732
"959.9660028",968900.8,367211.738,1151781.656,1182596.964,280875.624,732115.58,845452.194,163957.492,238053.634,242055.108,201065.454,110867.3,172563.806,79253.242,1709693.63,161296.294,33821.358,117324.164,200851.188,567778.142,45957.284,204699.392,101358.312,176950.668,126120.05,26105.472,52583.036,124687.176,30094.008,160875.614,52341.854,229839.538,155326.444,113591.418,40251.266,106118.446,107402.722,173580.202,51833.974,101971.924,118621.796,39350.198,80730.462,84474.74,25112.192,79804.17,75380.138,73781.116,35878.714,56045.676,46304.056,47460.256,16631.472,14024.57,35552.174,28536.502,34902.38,31840.762,264992.526,59826.694,12660.216,61138.574,49882.824,38178.502,24933.958,19695.014,383949.272,112978.324,175310.904,241827.358,81015.21,353186.532,28999.478,67357.272,309844.974,52724.366,49370.396,128685.898,259991.45,57084.16,41965.508,69696.052,50168.622,71875.15,42423.124,66192.412,55449.57,40351.778,155124.706,38198.506,220065.798,69955.416,86874.952,60511.062,39299.638,90037.402,78883.406,27581.226,22696.872,63046.208,104833.63,28654.986,9364.804,23801.548,92205.886,27321.05,45811.584,41950.888,12177.688,63325.724,21393.986,66208.502,25727.484,64290.532,43100.34,20340.512,13762.182,42955.694,27218.202,24225.212,17872.786,621429.294,624799.584,192301.946,277974.526,33028.08,62282.598,25084.688,36965.63,15497.074,762041.946,238405.6,79545.14,100165.118,19637.16,258685.12,72338.118,306336.24,513693.192,125567.708,296268.57,57491.866,157685.292,154606.906,198830.128,133137.416,109890.344,518048.866,98752.89,45850.914,58239.456,104976.334,99790.322,192861.874,59119.784,94490.874,159566.68,171615.25,201910.324,35391.038,96655.522,55354.704,158034.636,36689.976,56785.924,226676.402,62526.96,25775.684,133375.786,79284.562,89179.216,76137.548,75438.994,95126.886,16143.6,39934.632,39916.908,34684.626,42770.564,32481.488,22412.026,89678.608,134492.09,83395.32,244530.126,258953.86,96217.904,126195.536,41343.098,102748.788,80968.982,68475.12,30301.786,76032.176,18261.252,125537.276,78071.342,160796.88,43265.902,54702.19,23006.866,8448.846,108898.322,68639.89,62921.154,19514.224,17513.174,20516.698,29666.608,43840.178,81045.956,74425.448,40234.822,62141.964,18532.11
"477.3198386",794.888,2664.7,290477.538,4352.794,31377.274,19788.832,67351.376,8546.682,24337.652,471436.502,393447.118,3777.55,11292.102,8632.496,342804.714,5942.054,8129.588,9852.222,163996.14,234960.8,149091.094,6852.168,2916.426,354176.296,420492.282,6066.314,650289.018,113582.346,309186.878,569254.878,21356.006,320151.096,27023.682,205171.128,16299.254,10613.39,500366.27,118243.458,12012.41,69769.622,22531.388,33777.58,256823.876,24329.284,8479.23,131993.906,35465.89,29060.598,152165.17,211643.084,17746.762,17579.726,668920.586,305903.46,12287.456,115119.488,14752.812,32561.494,5614.67,467426.544,9937.206,307638.868,14131.236,7953.094,16367.808,642193.45,0,10364.414,19703.628,31911.324,15321.006,10366.43,275029.842,7769.7,32225.202,549703.378,7803.402,806.256,3637.512,16816.7,5460.772,14384.964,13195.37,11706.458,9672.892,10662.036,17001.966,707660.72,9773.618,23025.31,7959.202,5460.87,11358.146,9265.094,10819.132,5159.526,30992.506,12893.894,11605.744,8662.98,12151.312,14690.322,14001.512,9591.168,5477.688,44878.29,20814.012,31648.884,13978.222,3174.396,16387.15,16123.772,7313.684,11956.48,28007.83,9741.284,17753.972,15073.392,27531.002,22417.186,30725.226,2182.792,10023.83,8444.454,4877.856,10898.044,18522.108,7072.06,12693.214,18533.772,7411.21,5100.326,7132.262,3898.316,3988.966,9533.754,7608.574,13948.302,5801.978,13869.304,8936.432,11607.444,10483.48,7219.656,12566.596,5818.706,10300.508,7793.778,14428.194,4202.88,7377.458,5939.188,28546.92,13244.566,12815.07,5706.52,5689.132,7285.496,8005.68,6351.672,9252.096,8715.692,4131.866,28656.768,23876.692,743.298,1861.322,1015.2,8751.898,10156.196,9165.248,3781.234,9901.336,21323.37,13329.646,26349.062,1135.332,23489.822,3969.19,3870.378,3140.668,2317.448,6738.516,4838.514,7846.066,3678.376,9677.246,3889.684,3923.79,3593.02,5793.168,12512.662,1631.37,11069.672,5569.396,9547.606,17921.632,23733.786,877.952,3999.936,6430.66,1991.072,1085.994,1631.296,1397.736,3563.902,3396.13,4858.988,10160.638,3961.34,4299.802,1522.752,1751.688,971.72,20506.114
"288.2865021",3778.886,72586.568,249731.754,337226.948,470483.76,818242.318,578370.748,39458.186,856665.906,431281.694,642009.012,70347.692,128511.428,106640.622,398552.246,746514.312,54812.822,496008.042,301683.066,1219127.69,102726.914,365892.67,3390.212,117121.448,443730.572,103550.636,79591.304,932238.662,1124809.986,409848.856,92298.844,594431.102,643176.406,85149.84,112415.386,70427.328,77356.326,400421.044,112291.02,72158.736,216102.694,67117.114,722774.058,634291.134,33243.226,63531.066,206920.3,106198.496,25636.202,67386.486,114690.204,138906.532,77255.9,60456.604,101068.114,56520.708,52367.77,43100.32,159420.106,59727.864,69216.564,87838.384,67865.618,86682.486,69064.54,68432.574,4823.026,471936.46,365663.554,154251.904,412683.052,127878.048,80852.784,116834.508,144763.328,46422.14,127922.638,2672.184,58794.752,132105.652,128554.186,118231.86,124336.182,54783.136,149536.062,121175.148,136834.392,289176.366,57840.172,473218.324,54071.09,123025.956,115440.386,147264.276,458678.372,128247.096,128593.052,54004.028,51355.19,180066.816,104193.572,221958.396,415694.356,140352.852,87574.802,449825.476,112793.432,122299.222,423503.662,119789.438,334694.196,165333.868,472027.568,18145.596,108590.746,354389.986,109356.864,99599.49,154378.196,118354.718,119898.694,280320.89,22904.536,27039.678,49749.006,378520.158,57074.036,324138.52,48520.162,100947.84,340866.714,370094.11,82121.268,273454.962,41913.21,96979.774,25437.488,322563.606,275159.626,94715.884,96707.096,75224.918,102427.292,268972.044,300135.732,290992.822,320907.886,385460.466,16556.004,197304.124,303165.66,89129.044,99076.75,114022.886,306641.956,233826.162,220019.562,215970.124,64162.526,213908.458,326073.136,243540.084,185729.714,232702.462,127324.032,3271.444,29265.356,31956.068,214799.414,43495.682,242861.928,85674.444,64655.378,276335.474,347843.13,286255.108,86314.464,30847.846,45468.556,145590.73,20691.118,99585.276,126216.156,319172.27,95112.644,76941.752,180631.684,52489.832,29622.636,229377.612,47209.172,27243.436,72977.49,295251.548,737541.758,28967.876,102488.706,80457.938,16173.732,54822.312,102464.176,63880.748,48355.662,76628.336,68083.716,38242.336,90451.858,109383.694,206925.874,41820.606,43353.172,91897.44,319557.432,257052.856,29193.58
"519.3632344",6677.236,4317.118,292337.61,7732.972,29296.502,18926.104,75692.262,5359.788,26355.368,539038.362,484694.328,3648.338,8028.776,4735.83,274591.036,4334.726,7515.792,8785.318,269395.294,274625.222,217028.748,2461.108,1179.672,438359.238,479695.438,3057.072,1037312.278,124318.516,773322.622,652056.004,14350.382,427392.296,17553.07,326954.226,15966.668,3490.874,1089940.936,72811.528,3084.896,117721.714,4947.24,36409.004,402234.002,22655.224,953.568,109629.106,32517.684,22527.412,160772.178,216959.92,16880.73,3440.2,970572.496,231193.52,4016.938,112274.85,3279.716,43076.416,1902.64,795366.582,2967.05,605187.914,14022.636,4060.278,10187.938,1157849.916,0,1943.09,801.192,3074.41,3682.954,1359,582926.674,2955.456,3005.04,483695.81,2021.586,0,1033.866,2779.754,1238.61,1783.958,896.288,1498.31,873.63,2117.516,4218.826,1034936.388,2863.572,953.472,2531.408,942.24,832.96,1721.216,0,2653.884,0,982.464,981.602,3550.346,2533.258,2197.944,0,3016.812,3290.488,1984.856,2944.996,6188.714,897.024,3170.102,0,856.368,940.016,4078.156,2050.99,1010.46,5570.446,1471.2,884.43,1407.252,2940.448,0,2309.514,819.962,1699.866,2742.07,3725.878,0,894.586,1142.19,0,1286.604,735.8,929.38,2373.608,1053.888,884.208,838.448,1090.908,2923.702,933.816,2021.072,1120.13,934.532,761.056,1690.842,819.536,0,0,1534.518,1456.788,1839.62,7666.598,2871.884,1735.796,942.48,0,2841.712,1932.624,1778.576,728.78,0,827.95,2521.78,797.756,922.24,1939.31,925.288,923.076,2615.86,1530.564,3497.988,1252.968,840.658,2114.668,789.88,1161.904,15959.922,0,1100.86,1031.338,0,1051.518,1391.776,1210.096,0,3077.392,3481.778,1597.476,865.5,911.36,899.02,939.72,826.21,1386.072,1704.6,3609.818,3046.984,2282.762,809.622,2700.274,2153.134,0,784.188,952.176,938.408,2717.834,1382.346,1913.568,1015.52,795.08,934.74,790.216,1128.66,2829.212
"304.2581138",4586.282,44243.702,189604.506,123830.564,123590.692,172661.94,125629.614,48241.596,203315.72,161443.33,152292.754,54584.446,26909.404,39562.596,116353.956,172489.39,28418.038,138315.29,147626.682,160693.804,28686.056,95532.466,1011.36,61357.008,181008.766,7708.894,52398.256,111379.304,205288.52,143880.686,58773.408,122664.288,140885.146,50341.408,6579.662,51591.232,26150.56,159017.966,63432.424,56465.456,139357.89,40084.872,53563.2,105455.922,98199.008,52175.222,10107.422,4070.8,31266.452,31759.568,44968.082,7506.346,30771.754,4626.706,60900.37,15023.106,49399.282,76119.9,6885.388,27210.054,35113.718,26059.9,41652.284,85653.208,55193.83,53114.522,1069.25,12494.392,4612.184,14481.286,15626.56,15391.364,29191.572,63486.606,37344.166,31263.672,11960.104,1668.336,5196.902,4576.018,1272.752,3669.256,14018.812,52511.888,4030.564,25912.888,12451.924,49882.11,5520.722,13069.03,5648.924,13389.568,16700.548,5542.096,7522.358,20048.242,39176.25,39672.214,30016.206,8131.342,5373.232,3407.494,832.32,12280.866,6320.584,4224.762,39618.158,6998.312,899.658,9925.568,4308.646,4141.31,4250.306,66677.982,19334.29,11630.836,917.7,10545.524,6792.78,4392.558,16889.856,2322.108,94821.684,110725.608,94411.214,5264.66,1061.046,1498.28,44949.178,22206.022,2722.824,4571.03,30600.196,7107.434,56472.328,13723.58,89524.034,2772.896,3444.734,2762.532,23134.046,8946.236,34232.132,4782.54,2988.838,2065.092,12047.396,4462.416,66013.75,4137.798,0,6080.21,7129.12,6484.434,1489.65,10348.252,2000.408,5699.26,37974.078,3806.002,1866.84,3245.382,5567.932,11807.95,4382.532,0,1165624.79,766798.39,12096.664,92322.052,17610.992,12989.008,44148.202,2476.452,8880.44,12895.772,2435961.096,966842.652,44799.036,1809680.536,833267.67,39932.13,4408.764,913.514,8771.778,31997.858,8635.76,366388.48,1264046.314,108983.772,1000434.698,51387.62,2050103.104,13190.954,291746.546,67629.638,9733.5,53784.518,303595.414,1937193.762,2288435.432,1629961.862,891431.742,1666510.818,1816195.552,1527931.878,2012302.348,1928203.474,8894.162,2093142.17,1197566.726,1859788.338,1762530.114,1563134.954,190379.996
"943.9909397",276415.078,529624.986,1729381.466,757931.854,102759.452,279779.878,1303272.282,789631.834,240277.608,310851.708,352927.444,42836.358,79916.02,51960.4,1597599.774,104739.234,111268.82,61356.112,36227.316,1032054.622,34869.666,138780.538,47595.452,51126.01,53019.774,25378.858,38117.394,47950.87,37342.92,50621.498,49133.96,373585.696,83738.322,65740.378,10735.774,51111.328,15045.592,33809.568,16992.112,30823.174,35888.946,46373.734,80143.67,53489.594,48367.17,27751.702,58005.37,28046.294,24680.08,34295.396,19400.676,66600.822,17835.852,32957.54,68309.038,18738.702,21591.158,27707.96,70302.972,13459.064,28777.7,25760.296,17337.414,29943.918,12793.216,26311.602,132401.672,25911,95113.13,229815.604,155042.284,63442.866,14032.526,56181.234,161889.722,13437.692,61811.552,95592.91,122902.19,39140.13,76369.43,66779.04,60601.902,37278.266,34251.336,150987.554,74961.578,11766.652,144979.358,34541.848,91846.918,72431.944,59227.87,88941.854,89481.536,44868.954,89001.784,20564.37,40696.788,71164.212,61391.404,31594.032,18594.954,44077.994,62315.012,29772.366,27016.84,44862.018,20191.524,30104.286,11525.856,90069.584,35590.6,37128.222,17276.934,18604.602,19856.712,18978.804,19579.154,26677.062,24818.894,1192911.666,896275.516,606954.504,439466.912,32571.868,48093.388,26133.304,58143.41,10516.008,1973621.586,1608716.386,81661.4,231597.738,29460.812,136805.342,39243.924,1123987.182,428652.922,160448.39,127686.812,48840.832,97797.762,304080.642,107608.88,128154.332,180131.718,648501.382,14865.116,41662.55,122649.244,153189.046,31596.728,42449.496,73128.776,60658.34,122333.932,123223.016,149300.054,25421.728,237271.118,44634.486,110969.144,59042.736,31079.804,44044.348,40077.504,38391.906,63738.772,66349.532,29034.438,172035.44,21841.516,276320.178,58249.112,47998.85,30717.032,21310.592,45517.432,37443.36,23296.044,22568.886,90377.358,49655.418,82252.472,106282.51,242053.77,38552.778,8309.656,43071.528,22281.688,43132.902,30852.078,39627.42,47546.156,37018.86,16437.476,112323.734,45920.746,10867.318,16638.574,28121.614,44468.862,44281.92,56031.532,9609.352,25022.942,21273.222,42857.766,23934.51,58217.448,62325.4,46479.426,36621.762,78848.31
"245.0990722",22164.116,288623.582,303249.692,91972.17,23258.684,33558.524,31813.84,13412.882,412717.478,20835.066,725742.49,41022.084,462413.306,207939.48,46036.442,44821.414,191879.588,39259.626,50099.902,55993.102,59982.236,116997.638,42268.172,68234.588,109749.036,38675.18,242324.834,33370.038,25833.23,96197.306,411841.968,33370.23,408197.51,149142.356,283460.264,348808.692,130786.404,55029.478,152079.658,95165.91,15825.112,1172910.07,36739.36,23977.072,97222.35,45041.35,238492.906,716228.336,75760.104,28009.192,46354.036,576048.368,762810.822,806225.656,2005679.17,631298.546,384798.934,95033.588,93937.22,319100.22,104254.608,34508.196,42314.324,0,1585304.116,2697365.632,16796.016,309446.098,589078.066,23154.72,245747.434,58650.966,141013.954,28347.66,48697.688,877082.502,98591.11,41340.376,15802.384,62390.46,67326.5,44950.794,335022.194,197121.588,155178.314,547506.44,307739.242,82775.746,35165.418,249611.254,32650.302,83822.46,37569.612,436323.214,1056680.212,25529.07,32973.736,151754.728,117481.3,31452.98,75771.756,209836.718,217411.962,254833.44,84433.256,370966.576,143071.438,46205.856,214969.596,170790.982,183635.178,71897.656,227895.55,72530.134,23663.28,41247.36,178500.86,518877,264411.53,371753.75,70668.068,192792.498,43254.736,43448.91,110691.078,164035.896,22873.826,894710.832,120775.522,293729.88,265587.998,412492.382,115419.208,436974.832,49742.272,339206.792,374542.602,614652.166,293685.882,67196.466,199549.408,72361.392,284545.708,137761.156,224077.458,50504.222,235559.074,49140.74,11693.93,22818.28,305344.218,55813.7,33300.148,160726.7,125348.04,38737.966,32650.984,154542.04,372736.758,58249.66,507536.44,199594.72,519386.83,91662.376,1088507.098,55973.37,44504.06,73816.096,39188.078,169037.56,66523.448,221522.33,115312.048,2072864.494,100796.532,198701.054,46765.356,34751.562,170931.212,326450.026,132244.332,204523.47,469037.542,339881.618,156689.3,23030.87,106762.308,36180.268,46459.576,44882.818,45659.824,79914.172,210348.458,45517.322,498179.84,105290.324,66481.606,93192.682,11104.126,49032.65,97898.45,90457.82,37051.994,53544.288,139097.392,47906.146,23009.596,17578.404,1097127.344,48834.69,37115.988,42100.66,128590.004,102289.57,1107314.752
"703.5531837",2759.362,204131.346,524231.11,7355.718,11038.624,775388.982,154291.658,17569.53,29271.484,771424.8,325217.236,126852.994,15955.95,13654.462,3715.898,175965.13,19996.218,186114.718,10386.396,31489.72,623369.486,249297.908,30874.2,174487.466,98146.284,9444.84,272813.024,42770.382,31236.372,167460.56,457795.186,24921.772,18066.006,162045.456,99573.296,39626.666,281132.102,19973.82,47425.242,10906.044,12307.724,205439.76,12867.408,482423.738,17186.768,534539.39,12099.946,184019.022,130155.022,372651.256,25880.362,120704.88,21561.254,607935.006,29637.596,12362.72,16650.296,329674.648,574911.626,400365.932,308430.688,25248.038,23435.534,54192.258,170119.894,32409.596,9829.578,44960.398,9436.506,32613.632,325686.082,562295.438,10744.46,575151.076,11537.884,115401.506,418720.97,140301.532,12052.81,38897.198,124400.852,76682.196,34431.768,18272.428,175982.09,29315.064,68186.082,21501.126,49456.606,32144.26,20352.804,23476.172,33661.516,189318.344,256265.996,172093.26,213062.124,12730.072,744885.664,323543.616,8425.336,12842.574,229171.45,170089.644,169481.04,16822.33,39230.048,9881.922,438051.494,229775.992,342605.61,5265.27,610734.074,111429.938,164405.396,274501.11,3614.538,0,48125.984,136744.122,59505.02,23284.804,6088.328,7436.182,65806.122,43058.918,10755.512,45506.584,16501.452,151807.208,493349.554,7824.08,13260.588,182676.444,16955.268,216611.398,261622.23,250674.516,172208.116,24007.048,68444.398,142452.484,472428.474,38147.294,56481.514,214149.098,17111.844,26781.15,6309.214,296270.936,197388.494,11637.492,270156.67,260595.14,24031.154,82639.882,49253.552,790327.108,301001.808,2090.452,76900.072,376082.004,6819.182,17203.46,476308.026,789.394,2806.598,9599.768,19996.608,74416.418,253982.38,567527.026,10127.26,390229.74,28202.012,27076.034,402091.742,14938.834,250130.468,19706.86,5230.506,124128.064,25875.664,5334.818,14735.664,85315.578,46445.342,4634.57,163255.494,64836.314,4832.094,11923.418,32716.706,274865.262,4540.112,333622.522,385943.034,11586.744,2343.34,9480.258,195174.17,5562.75,26841.266,260629.576,3027.088,5990.228,36655.606,7498.042,29884.584,8173.592,10262.606,52272.35,3367.416,5016.542,12483.646
"149.0257407",9218.174,11606.306,185954.644,13689.374,9021.432,7286.742,13975.884,8069.044,12925.352,220897.738,162216.562,10234.424,15363.908,12032.776,259388.612,11909.32,18051.426,12516.496,55330.53,23338.538,17645.636,10965.654,10464.316,21678.344,211570.688,12572.62,327556.844,16814.44,203785.256,303286.366,15548.794,204000.036,11945.996,19764.708,11047.494,11880.1,418819.436,12851.24,12821.82,17504.808,13063.736,13015.99,354353.632,14696.324,12091.924,14149.616,16360.824,10523.664,17005.802,67583.774,14793.684,12733.176,389792.464,16216.686,12351.43,16944.134,9737.88,10103.38,11129.444,334128.94,16869.224,230696.358,14497.264,11924.694,10601.918,23151.318,12579.02,14738.17,14405.346,17841.438,8911.828,18125.68,252073.138,12557.75,16727.756,101957.874,17382.942,10530.582,15683.092,15667.748,17951.626,13721.376,17171.662,9392.532,10814.868,18985.806,19647.058,328283.076,9503.352,11856.588,13518.828,13336.124,18613.762,14784.41,13573.3,15926.912,18295.676,8851.804,19988.386,14832.112,10959.436,12422.106,15078.392,18931.178,15038.454,16853.16,14275.43,18253.368,12732.968,23069.736,14164.856,13191.604,11990.916,20341.19,11077.212,7193.664,16329.436,13732.256,11693.592,14278.612,21849.11,14350.1,15274.242,7027.66,9823.43,12588.888,11511.26,19911.81,15171.97,16963.858,11415.582,16736.884,16894.472,9916.266,19310.268,16430.286,16577.398,17578.128,11942.158,12840.654,8414.372,14126.464,11658.87,18188.496,12196.46,11826.922,10171.858,15368.244,14658.422,13873.436,12525.262,12877.248,17652.542,14561.798,16525.762,13353.294,14815.276,12631.444,13586.906,11900.926,12162.848,15157.726,8931.762,15696.612,16956.596,11733.246,13412.13,12758.778,11730.696,8055.902,11819.044,7679.55,14568.692,13167.33,13844.862,12778.368,8735.994,11329.01,9288.28,8949.034,23464.744,10498.544,12357.064,11302.02,8997.616,9426.684,7998.184,9587.61,13254.274,9956.574,9778.72,14880.688,12432.826,14341.424,15654.484,8042.77,9607.644,15048.02,7351.65,11259.418,13415.654,7257.678,10926.63,10081.95,9751.472,8066.028,9114.548,10220.496,8797.776,9658.85,10144.414,6647.226,11965.246,8252.996,15449.778
